code_module,code_presentation,id_student,gender,region,highest_education,final_result,module_presentation_length,days_studied,activities_engaged,total_clicks,assessments_completed,average_assessment_score
FFF,2013J,605905,M,South East Region,A Level or Equivalent,Fail,268,29.0,121.0,238.0,0.07692307692307693,94.0
FFF,2013J,605921,M,South West Region,A Level or Equivalent,Fail,268,3.0,13.0,17.0,0.0,0.0
FFF,2013J,605940,M,East Anglian Region,Lower Than A Level,Withdrawn,268,10.0,49.0,108.0,0.07692307692307693,70.0
FFF,2013J,605954,M,Yorkshire Region,Lower Than A Level,Fail,268,78.0,384.0,1375.0,0.9230769230769231,65.25
FFF,2013J,605993,M,West Midlands Region,Lower Than A Level,Fail,268,96.0,654.0,3251.0,0.9230769230769231,79.91666666666667
FFF,2013J,606002,F,West Midlands Region,A Level or Equivalent,Pass,268,119.0,805.0,3028.0,0.9230769230769231,68.0
FFF,2013J,606006,M,North Region,HE Qualification,Withdrawn,268,46.0,330.0,892.0,0.38461538461538464,34.0
FFF,2013J,606062,M,London Region,A Level or Equivalent,Pass,268,126.0,754.0,2612.0,0.9230769230769231,81.41666666666667
FFF,2013J,606079,M,Yorkshire Region,A Level or Equivalent,Fail,268,92.0,622.0,2464.0,0.15384615384615385,71.0
FFF,2013J,606167,M,West Midlands Region,A Level or Equivalent,Pass,268,108.0,651.0,3204.0,0.7692307692307693,82.0
FFF,2013J,606189,F,North Western Region,Lower Than A Level,Withdrawn,268,0.0,0.0,0.0,0.0,0.0
FFF,2013J,606386,M,Ireland,Lower Than A Level,Fail,268,90.0,604.0,2637.0,0.9230769230769231,71.58333333333333
FFF,2013J,606407,M,Yorkshire Region,A Level or Equivalent,Withdrawn,268,8.0,55.0,125.0,0.0,0.0
FFF,2013J,606425,M,North Western Region,Lower Than A Level,Withdrawn,268,45.0,441.0,1367.0,0.07692307692307693,88.0
FFF,2013J,606428,M,North Region,A Level or Equivalent,Withdrawn,268,53.0,368.0,1360.0,0.23076923076923078,83.33333333333333
FFF,2013J,606436,M,West Midlands Region,A Level or Equivalent,Withdrawn,268,33.0,202.0,488.0,0.23076923076923078,75.0
FFF,2013J,606459,M,South West Region,Lower Than A Level,Withdrawn,268,26.0,168.0,469.0,0.07692307692307693,68.0
FFF,2013J,606496,M,Scotland,Post Graduate Qualification,Fail,268,20.0,172.0,795.0,0.07692307692307693,76.0
FFF,2013J,606612,M,Scotland,Lower Than A Level,Withdrawn,268,1.0,14.0,29.0,0.0,0.0
FFF,2013J,606711,M,Ireland,A Level or Equivalent,Pass,268,103.0,784.0,2393.0,0.9230769230769231,83.91666666666667
FFF,2013J,606712,M,North Region,Lower Than A Level,Pass,268,64.0,382.0,2040.0,0.8461538461538461,75.27272727272727
FFF,2013J,606817,M,South East Region,Lower Than A Level,Fail,268,5.0,44.0,113.0,0.0,0.0
FFF,2013J,606903,F,South East Region,HE Qualification,Pass,268,89.0,687.0,2930.0,0.9230769230769231,77.33333333333333
FFF,2013J,606911,M,South West Region,Lower Than A Level,Withdrawn,268,14.0,128.0,581.0,0.0,0.0
FFF,2013J,606930,M,South Region,Lower Than A Level,Withdrawn,268,68.0,545.0,1961.0,0.38461538461538464,72.0
FFF,2013J,606939,M,Yorkshire Region,HE Qualification,Pass,268,100.0,738.0,3354.0,0.9230769230769231,93.75
FFF,2013J,606966,M,Scotland,HE Qualification,Fail,268,49.0,325.0,1585.0,0.9230769230769231,59.083333333333336
FFF,2013J,606990,M,London Region,Lower Than A Level,Pass,268,50.0,360.0,1535.0,0.9230769230769231,69.08333333333333
FFF,2013J,606998,M,London Region,Lower Than A Level,Fail,268,26.0,104.0,177.0,0.0,0.0
FFF,2013J,607011,M,East Anglian Region,A Level or Equivalent,Fail,268,16.0,117.0,333.0,0.15384615384615385,59.0
FFF,2013J,607047,M,Scotland,Post Graduate Qualification,Pass,268,63.0,542.0,2152.0,0.9230769230769231,86.16666666666667
FFF,2013J,607068,F,Scotland,HE Qualification,Withdrawn,268,2.0,13.0,18.0,0.0,0.0
FFF,2013J,607118,M,East Anglian Region,A Level or Equivalent,Pass,268,80.0,506.0,2273.0,0.9230769230769231,69.66666666666667
FFF,2013J,607134,M,London Region,Lower Than A Level,Fail,268,37.0,229.0,716.0,0.23076923076923078,52.333333333333336
FFF,2013J,607135,M,Yorkshire Region,Lower Than A Level,Fail,268,19.0,113.0,523.0,0.15384615384615385,71.0
FFF,2013J,607200,M,London Region,HE Qualification,Fail,268,9.0,57.0,118.0,0.07692307692307693,50.0
FFF,2013J,607407,F,North Western Region,A Level or Equivalent,Withdrawn,268,59.0,348.0,1270.0,0.15384615384615385,78.0
FFF,2013J,607473,M,East Midlands Region,Lower Than A Level,Withdrawn,268,46.0,356.0,1449.0,0.3076923076923077,82.0
FFF,2013J,607533,F,South West Region,Lower Than A Level,Withdrawn,268,23.0,94.0,342.0,0.07692307692307693,70.0
FFF,2013J,607577,M,Scotland,No Formal quals,Fail,268,9.0,91.0,384.0,0.0,0.0
FFF,2013J,607586,M,Yorkshire Region,A Level or Equivalent,Fail,268,23.0,183.0,866.0,0.15384615384615385,74.0
FFF,2013J,607629,M,North Western Region,A Level or Equivalent,Withdrawn,268,0.0,0.0,0.0,0.0,0.0
FFF,2013J,607650,M,Scotland,A Level or Equivalent,Pass,268,76.0,511.0,2256.0,0.9230769230769231,87.58333333333333
FFF,2013J,607696,M,West Midlands Region,A Level or Equivalent,Fail,268,31.0,97.0,273.0,0.15384615384615385,52.0
FFF,2013J,607794,M,South Region,A Level or Equivalent,Distinction,268,158.0,1056.0,4019.0,0.9230769230769231,89.33333333333333
FFF,2013J,607866,M,South Region,Lower Than A Level,Withdrawn,268,34.0,226.0,682.0,0.46153846153846156,66.5
FFF,2013J,607938,M,East Anglian Region,A Level or Equivalent,Pass,268,81.0,638.0,3251.0,0.9230769230769231,75.83333333333333
FFF,2013J,608008,F,North Region,A Level or Equivalent,Pass,268,106.0,807.0,3787.0,0.9230769230769231,74.0
FFF,2013J,608111,M,London Region,HE Qualification,Withdrawn,268,72.0,385.0,1709.0,0.23076923076923078,75.33333333333333
FFF,2013J,608169,M,Wales,HE Qualification,Fail,268,60.0,443.0,1841.0,0.3076923076923077,57.75
FFF,2013J,608196,F,East Anglian Region,Lower Than A Level,Fail,268,49.0,210.0,831.0,0.3076923076923077,58.0
FFF,2013J,608198,F,North Western Region,Lower Than A Level,Fail,268,16.0,94.0,289.0,0.0,0.0
FFF,2013J,608231,M,South Region,HE Qualification,Pass,268,68.0,490.0,2337.0,0.9230769230769231,77.58333333333333
FFF,2013J,608248,M,Yorkshire Region,A Level or Equivalent,Withdrawn,268,18.0,121.0,444.0,0.07692307692307693,76.0
FFF,2013J,608280,M,Wales,Lower Than A Level,Fail,268,39.0,252.0,708.0,0.38461538461538464,57.0
FFF,2013J,608356,M,North Region,A Level or Equivalent,Pass,268,100.0,641.0,3426.0,0.9230769230769231,79.66666666666667
FFF,2013J,608477,M,Yorkshire Region,Lower Than A Level,Pass,268,112.0,716.0,3087.0,0.9230769230769231,74.91666666666667
FFF,2013J,608681,M,North Western Region,Lower Than A Level,Pass,268,66.0,442.0,1823.0,0.9230769230769231,80.08333333333333
FFF,2013J,608698,M,East Anglian Region,A Level or Equivalent,Pass,268,92.0,458.0,1612.0,0.9230769230769231,76.75
FFF,2013J,608737,M,North Western Region,A Level or Equivalent,Fail,268,50.0,385.0,1972.0,0.9230769230769231,70.66666666666667
FFF,2013J,608747,M,East Midlands Region,A Level or Equivalent,Pass,268,96.0,779.0,3265.0,0.9230769230769231,76.75
FFF,2013J,608753,M,East Midlands Region,A Level or Equivalent,Distinction,268,77.0,512.0,2075.0,0.9230769230769231,84.91666666666667
FFF,2013J,608827,M,East Anglian Region,A Level or Equivalent,Pass,268,85.0,546.0,2278.0,0.9230769230769231,67.5
FFF,2013J,608864,F,Scotland,Post Graduate Qualification,Withdrawn,268,14.0,89.0,361.0,0.07692307692307693,100.0
FFF,2013J,608866,F,West Midlands Region,A Level or Equivalent,Withdrawn,268,86.0,558.0,1704.0,0.46153846153846156,76.33333333333333
FFF,2013J,608909,F,East Anglian Region,A Level or Equivalent,Pass,268,72.0,527.0,2010.0,0.5384615384615384,77.71428571428571
FFF,2013J,608913,M,East Anglian Region,A Level or Equivalent,Pass,268,116.0,750.0,3464.0,0.9230769230769231,74.25
FFF,2013J,608966,M,Wales,A Level or Equivalent,Distinction,268,153.0,718.0,3895.0,0.9230769230769231,86.58333333333333
FFF,2013J,608997,M,Scotland,Lower Than A Level,Fail,268,4.0,6.0,14.0,0.0,0.0
FFF,2013J,609097,F,Scotland,HE Qualification,Pass,268,112.0,845.0,3873.0,0.9230769230769231,70.83333333333333
FFF,2013J,609184,M,London Region,HE Qualification,Fail,268,45.0,330.0,1067.0,0.38461538461538464,74.2
FFF,2013J,609221,M,London Region,HE Qualification,Pass,268,42.0,399.0,1790.0,0.9230769230769231,91.25
FFF,2013J,609244,M,East Anglian Region,A Level or Equivalent,Fail,268,36.0,240.0,585.0,0.15384615384615385,83.5
FFF,2013J,609396,M,Scotland,HE Qualification,Withdrawn,268,45.0,313.0,1195.0,0.15384615384615385,96.0
FFF,2013J,609435,M,South Region,HE Qualification,Withdrawn,268,23.0,134.0,577.0,0.15384615384615385,64.5
FFF,2013J,609513,M,North Region,A Level or Equivalent,Fail,268,8.0,57.0,106.0,0.07692307692307693,50.0
FFF,2013J,609558,M,Yorkshire Region,Lower Than A Level,Fail,268,31.0,145.0,424.0,0.23076923076923078,47.333333333333336
FFF,2013J,609743,M,London Region,Lower Than A Level,Pass,268,126.0,834.0,3707.0,0.9230769230769231,59.166666666666664
FFF,2013J,609777,F,London Region,Lower Than A Level,Fail,268,91.0,696.0,3468.0,0.46153846153846156,67.66666666666667
FFF,2013J,609831,M,South West Region,Lower Than A Level,Fail,268,39.0,249.0,1052.0,0.07692307692307693,66.0
FFF,2013J,609908,M,South East Region,Lower Than A Level,Pass,268,137.0,928.0,3908.0,0.9230769230769231,76.08333333333333
FFF,2013J,609985,M,West Midlands Region,A Level or Equivalent,Pass,268,34.0,367.0,1835.0,0.9230769230769231,50.666666666666664
FFF,2013J,610099,M,West Midlands Region,A Level or Equivalent,Pass,268,125.0,875.0,3123.0,0.9230769230769231,83.83333333333333
FFF,2013J,610172,F,East Midlands Region,Lower Than A Level,Pass,268,97.0,597.0,3143.0,0.9230769230769231,63.5
FFF,2013J,610225,F,Scotland,HE Qualification,Fail,268,9.0,54.0,186.0,0.0,0.0
FFF,2013J,610244,M,East Midlands Region,Lower Than A Level,Pass,268,85.0,772.0,3707.0,0.8461538461538461,69.36363636363636
FFF,2013J,610258,M,North Western Region,A Level or Equivalent,Pass,268,97.0,537.0,1906.0,0.8461538461538461,76.9090909090909
FFF,2013J,610266,M,South Region,Lower Than A Level,Pass,268,77.0,426.0,1366.0,0.8461538461538461,74.18181818181819
FFF,2013J,610278,M,Ireland,A Level or Equivalent,Distinction,268,102.0,683.0,2630.0,0.9230769230769231,83.75
FFF,2013J,610292,F,Wales,HE Qualification,Withdrawn,268,66.0,471.0,1592.0,0.38461538461538464,87.4
FFF,2013J,610324,M,Scotland,HE Qualification,Pass,268,109.0,648.0,3140.0,0.9230769230769231,76.0
FFF,2013J,610400,M,South Region,A Level or Equivalent,Fail,268,30.0,225.0,798.0,0.3076923076923077,75.5
FFF,2013J,610455,M,South Region,Lower Than A Level,Withdrawn,268,73.0,637.0,2594.0,0.6923076923076923,93.11111111111111
FFF,2013J,610517,M,South West Region,Lower Than A Level,Fail,268,39.0,213.0,497.0,0.07692307692307693,48.0
FFF,2013J,610637,F,North Western Region,A Level or Equivalent,Pass,268,83.0,431.0,1532.0,0.8461538461538461,62.0
FFF,2013J,610643,M,South East Region,A Level or Equivalent,Pass,268,94.0,694.0,2607.0,0.9230769230769231,78.0
FFF,2013J,610774,M,South West Region,Lower Than A Level,Fail,268,8.0,22.0,36.0,0.0,0.0
FFF,2013J,610814,M,Yorkshire Region,HE Qualification,Fail,268,4.0,31.0,72.0,0.07692307692307693,80.0
FFF,2013J,610831,M,East Anglian Region,Lower Than A Level,Withdrawn,268,18.0,96.0,186.0,0.07692307692307693,80.0
FFF,2013J,610932,M,London Region,Lower Than A Level,Fail,268,5.0,36.0,98.0,0.15384615384615385,74.0
FFF,2013J,610933,M,South Region,A Level or Equivalent,Pass,268,59.0,298.0,1124.0,0.9230769230769231,76.66666666666667
FFF,2013J,611126,M,South Region,Lower Than A Level,Fail,268,11.0,57.0,110.0,0.15384615384615385,51.0
FFF,2013J,611245,M,Wales,Lower Than A Level,Withdrawn,268,8.0,67.0,235.0,0.07692307692307693,68.0
FFF,2013J,611309,M,London Region,Lower Than A Level,Fail,268,51.0,252.0,659.0,0.3076923076923077,74.0
FFF,2013J,611396,M,Ireland,HE Qualification,Pass,268,150.0,1003.0,3130.0,0.9230769230769231,64.25
FFF,2013J,973364,M,Yorkshire Region,HE Qualification,Withdrawn,268,47.0,330.0,1310.0,0.6153846153846154,81.25
FFF,2013J,985062,M,South West Region,HE Qualification,Pass,268,87.0,759.0,3615.0,0.9230769230769231,84.0
FFF,2013J,988019,F,London Region,A Level or Equivalent,Fail,268,131.0,591.0,2044.0,0.6923076923076923,69.77777777777777
FFF,2013J,990155,M,South Region,HE Qualification,Distinction,268,99.0,792.0,3380.0,0.9230769230769231,89.16666666666667
FFF,2013J,1253440,M,North Western Region,Lower Than A Level,Fail,268,8.0,112.0,517.0,0.15384615384615385,69.0
FFF,2013J,1319999,M,North Western Region,HE Qualification,Pass,268,125.0,696.0,2524.0,0.9230769230769231,84.83333333333333
FFF,2013J,1359554,M,East Midlands Region,A Level or Equivalent,Pass,268,104.0,748.0,2565.0,0.6153846153846154,88.5
FFF,2013J,1390051,M,East Anglian Region,HE Qualification,Fail,268,57.0,375.0,1583.0,0.15384615384615385,76.0
FFF,2013J,1399314,M,Scotland,Lower Than A Level,Fail,268,9.0,44.0,261.0,0.07692307692307693,88.0
FFF,2013J,1420537,M,West Midlands Region,HE Qualification,Pass,268,79.0,605.0,3080.0,0.9230769230769231,86.0
FFF,2013J,1428865,M,Scotland,HE Qualification,Withdrawn,268,18.0,105.0,488.0,0.07692307692307693,80.0
FFF,2013J,1455474,M,Wales,Lower Than A Level,Fail,268,7.0,50.0,238.0,0.07692307692307693,24.0
FFF,2013J,1482413,M,East Anglian Region,A Level or Equivalent,Withdrawn,268,54.0,369.0,1521.0,0.46153846153846156,80.16666666666667
FFF,2013J,1494577,M,South Region,A Level or Equivalent,Pass,268,76.0,441.0,2089.0,0.9230769230769231,84.25
FFF,2013J,1512332,M,Scotland,A Level or Equivalent,Withdrawn,268,29.0,188.0,750.0,0.07692307692307693,74.0
FFF,2013J,1513001,M,Scotland,HE Qualification,Pass,268,50.0,379.0,1699.0,0.9230769230769231,80.91666666666667
FFF,2013J,1527616,F,Yorkshire Region,HE Qualification,Fail,268,3.0,14.0,31.0,0.0,0.0
FFF,2013J,1541472,M,South Region,HE Qualification,Pass,268,101.0,650.0,2802.0,0.9230769230769231,79.25
FFF,2013J,1621041,M,Wales,Lower Than A Level,Withdrawn,268,77.0,512.0,1916.0,0.23076923076923078,88.33333333333333
FFF,2013J,1634278,M,Yorkshire Region,Lower Than A Level,Pass,268,90.0,664.0,2772.0,0.9230769230769231,74.16666666666667
FFF,2013J,1636725,M,Scotland,HE Qualification,Pass,268,79.0,472.0,2105.0,0.9230769230769231,83.83333333333333
FFF,2013J,1644647,M,North Western Region,A Level or Equivalent,Distinction,268,108.0,620.0,2111.0,0.9230769230769231,90.91666666666667
FFF,2013J,1859038,M,Ireland,A Level or Equivalent,Pass,268,140.0,724.0,3450.0,0.8461538461538461,90.27272727272727
FFF,2013J,1859407,M,South West Region,Lower Than A Level,Withdrawn,268,1.0,3.0,6.0,0.0,0.0
FFF,2013J,1864086,M,Scotland,A Level or Equivalent,Pass,268,42.0,311.0,1553.0,0.9230769230769231,71.41666666666667
FFF,2013J,1866233,M,East Midlands Region,A Level or Equivalent,Withdrawn,268,37.0,194.0,616.0,0.15384615384615385,83.5
FFF,2013J,1902283,M,East Anglian Region,HE Qualification,Withdrawn,268,0.0,0.0,0.0,0.0,0.0
FFF,2013J,1910049,F,East Midlands Region,A Level or Equivalent,Pass,268,99.0,968.0,4023.0,0.9230769230769231,87.5
FFF,2013J,1935735,M,London Region,A Level or Equivalent,Fail,268,149.0,924.0,3797.0,0.9230769230769231,62.333333333333336
FFF,2013J,1943681,F,Scotland,A Level or Equivalent,Withdrawn,268,2.0,38.0,104.0,0.0,0.0
FFF,2013J,1949484,M,London Region,HE Qualification,Fail,268,14.0,113.0,204.0,0.15384615384615385,59.0
FFF,2013J,1950923,M,North Western Region,Lower Than A Level,Pass,268,112.0,760.0,2782.0,0.9230769230769231,78.91666666666667
FFF,2013J,1951127,M,North Western Region,Lower Than A Level,Distinction,268,99.0,826.0,3664.0,0.9230769230769231,86.0
FFF,2013J,1954147,M,Wales,Lower Than A Level,Pass,268,81.0,600.0,2994.0,0.9230769230769231,81.83333333333333
FFF,2013J,1962128,F,Scotland,A Level or Equivalent,Withdrawn,268,23.0,150.0,363.0,0.15384615384615385,59.0
FFF,2013J,1980822,F,Scotland,Lower Than A Level,Pass,268,60.0,393.0,1690.0,0.9230769230769231,77.25
FFF,2013J,1981053,M,East Midlands Region,A Level or Equivalent,Withdrawn,268,62.0,250.0,852.0,0.5384615384615384,79.85714285714286
FFF,2013J,1983921,M,North Western Region,A Level or Equivalent,Pass,268,97.0,551.0,2621.0,0.9230769230769231,64.75
FFF,2013J,2053381,M,Wales,A Level or Equivalent,Fail,268,61.0,343.0,1327.0,0.9230769230769231,79.91666666666667
FFF,2013J,2071595,M,Scotland,Lower Than A Level,Fail,268,52.0,327.0,1043.0,0.15384615384615385,86.0
FFF,2013J,2088982,M,South Region,A Level or Equivalent,Withdrawn,268,26.0,142.0,271.0,0.3076923076923077,47.5
FFF,2013J,2104123,M,Scotland,A Level or Equivalent,Pass,268,92.0,438.0,1566.0,0.9230769230769231,75.16666666666667
FFF,2013J,2105230,M,North Western Region,HE Qualification,Fail,268,73.0,320.0,1664.0,0.9230769230769231,53.5
FFF,2013J,2128283,M,South East Region,HE Qualification,Withdrawn,268,62.0,425.0,2188.0,0.15384615384615385,72.5
FFF,2013J,2137171,M,East Anglian Region,HE Qualification,Pass,268,88.0,585.0,3040.0,0.9230769230769231,85.91666666666667
FFF,2013J,2143739,M,North Western Region,Lower Than A Level,Pass,268,71.0,702.0,3907.0,0.9230769230769231,76.16666666666667
FFF,2013J,2145940,M,North Western Region,Lower Than A Level,Pass,268,89.0,607.0,2422.0,0.8461538461538461,74.9090909090909
FFF,2013J,2148540,F,Yorkshire Region,Lower Than A Level,Pass,268,110.0,768.0,3508.0,0.9230769230769231,61.666666666666664
FFF,2013J,2149735,F,East Midlands Region,A Level or Equivalent,Pass,268,38.0,277.0,1289.0,0.9230769230769231,80.08333333333333
FFF,2013J,2162410,F,South East Region,HE Qualification,Distinction,268,129.0,726.0,3163.0,0.9230769230769231,92.58333333333333
FFF,2013J,2170320,M,North Western Region,Lower Than A Level,Fail,268,30.0,307.0,1225.0,0.3076923076923077,87.5
FFF,2013J,2173721,F,Scotland,Lower Than A Level,Fail,268,31.0,187.0,582.0,0.23076923076923078,77.66666666666667
FFF,2013J,2177720,M,North Western Region,A Level or Equivalent,Fail,268,27.0,197.0,836.0,0.3076923076923077,75.25
FFF,2013J,2178466,M,West Midlands Region,A Level or Equivalent,Fail,268,47.0,460.0,1162.0,0.6153846153846154,42.75
FFF,2013J,2180710,M,Wales,Lower Than A Level,Fail,268,100.0,509.0,1991.0,0.38461538461538464,66.4
FFF,2013J,2188084,M,South East Region,A Level or Equivalent,Fail,268,17.0,109.0,363.0,0.23076923076923078,67.0
FFF,2013J,2191588,M,Wales,Lower Than A Level,Fail,268,85.0,651.0,2134.0,0.6153846153846154,59.625
FFF,2013J,2193185,M,West Midlands Region,A Level or Equivalent,Pass,268,54.0,384.0,1660.0,0.9230769230769231,78.33333333333333
FFF,2013J,2195853,F,North Region,A Level or Equivalent,Fail,268,10.0,80.0,362.0,0.23076923076923078,46.333333333333336
FFF,2013J,2226620,M,Scotland,HE Qualification,Fail,268,37.0,257.0,1320.0,0.23076923076923078,92.0
FFF,2013J,2237223,F,London Region,HE Qualification,Fail,268,12.0,89.0,332.0,0.15384615384615385,92.0
FFF,2013J,2238424,M,Scotland,Lower Than A Level,Withdrawn,268,16.0,139.0,395.0,0.07692307692307693,68.0
FFF,2013J,2243505,M,South Region,A Level or Equivalent,Pass,268,130.0,606.0,2011.0,0.9230769230769231,65.41666666666667
FFF,2013J,2250842,F,East Anglian Region,Lower Than A Level,Distinction,268,63.0,476.0,2219.0,0.9230769230769231,87.25
FFF,2013J,2252765,F,Scotland,HE Qualification,Distinction,268,138.0,865.0,3247.0,0.9230769230769231,82.0
FFF,2013J,2261138,M,West Midlands Region,Lower Than A Level,Withdrawn,268,39.0,347.0,1358.0,0.07692307692307693,90.0
FFF,2013J,2286312,M,South West Region,HE Qualification,Pass,268,39.0,354.0,1719.0,0.9230769230769231,84.41666666666667
FFF,2013J,2286574,M,Yorkshire Region,A Level or Equivalent,Fail,268,67.0,337.0,1319.0,0.46153846153846156,54.666666666666664
FFF,2013J,2290267,M,North Region,Lower Than A Level,Pass,268,136.0,677.0,2758.0,0.9230769230769231,71.58333333333333
FFF,2013J,2299682,M,South Region,A Level or Equivalent,Withdrawn,268,16.0,122.0,326.0,0.07692307692307693,20.0
FFF,2013J,2326475,M,South Region,A Level or Equivalent,Pass,268,75.0,411.0,1669.0,0.9230769230769231,61.833333333333336
FFF,2013J,2340746,M,South West Region,Lower Than A Level,Pass,268,68.0,423.0,1629.0,0.8461538461538461,64.0
FFF,2013J,2343337,M,Scotland,Lower Than A Level,Distinction,268,72.0,462.0,1613.0,0.9230769230769231,90.16666666666667
FFF,2013J,2356049,F,South Region,Lower Than A Level,Withdrawn,268,3.0,10.0,19.0,0.0,0.0
FFF,2013J,2356196,M,Scotland,HE Qualification,Fail,268,11.0,68.0,267.0,0.07692307692307693,81.0
FFF,2013J,2357629,M,London Region,Lower Than A Level,Distinction,268,63.0,514.0,3007.0,0.9230769230769231,88.5
FFF,2013J,2360322,M,West Midlands Region,A Level or Equivalent,Pass,268,54.0,380.0,1750.0,0.8461538461538461,77.0
